Year,USDNo,StudentID,Race,Gender,IEP,ESOL,Lunch,PHYS1,PHYS2,PHYS3,PHYS4,PHYS5,PHYS6,PHYS7,SOC8,SOC9,SOC10,SOC11,SOC12,SOC13,SYM14,SYM15,SYM16,SYM17,SYM18,GK19,GK20,GK21,GK22,GK23,OC24,OC25,OC26,OC27,OC28,WL29,WL30,WL31,WL32,WL33,WL34,WL35,MC36,MC37,MC38,MC39,MC40,MC41,WH42,WH43,WH44,WH45,WH46,ATT47,ATT48,ATT49,ATT50,ATT51,PHYS1S,PHYS2S,PHYS3S,PHYS4S,PHYS5S,PHYS6S,PHYS7S,SOC8S,SOC9S,SOC10S,SOC11S,SOC12S,SOC13S,SYM14S,SYM15S,SYM16S,SYM17S,SYM18S,GK19S,GK20S,GK21S,GK22S,GK23S,OC24S,OC25S,OC26S,OC27S,OC28S,WL29S,WL30S,WL31S,WL32S,WL33S,WL34S,WL35S,MC36S,MC37S,MC38S,MC39S,MC40S,MC41S,WH42S,WH43S,WH44S,WH45S,WH46S,ATT47S,ATT48S,ATT49S,ATT50S,ATT51S,ESOL_Participation_Code,lunch_re,male,minority,iep_re,phys,soc,sym,gk,oc,wl,mc,wh,att,keli_s
2010,480,5120000030,hispanic/latino,female,NO IEP - Regular Education,English Speaking,Regular Priced Lunch,somewhat,somewhat,somewhat,somewhat,somewhat,none,none,sometimes,sometimes,sometimes,rarely,sometimes,sometimes,rarely,never,never,never,never,none,some,rarely,rarely,never,sometimes,sometimes,rarely,rarely,rarely,none,none,sometimes,rarely,no,never,never,sometimes,no,none,some,rarely,never,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,often,sometimes,often,sometimes,some,most,often,often,often,often,often,often,often,often,most,some,often,often,first only,often,sometimes,yes,yes,many,many,often,sometimes,often,often,often,often,often,often,often,often,often,often,,0,0,1,0,0.7142857143,1.8333333333,0.2,0.6,1.4,0.4285714286,0.5,1.8,2,2.4888888889
2010,480,5120000034,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,none,none,somewhat,somewhat,none,none,none,never,never,never,never,never,never,never,never,sometimes,never,never,none,none,never,never,never,never,rarely,never,never,never,none,none,never,never,no,never,never,no,no,none,some,never,never,sometimes,never,never,never,never,never,never,rarely,never,never,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,often,often,rarely,sometimes,often,often,often,often,often,sometimes,sometimes,most,most,sometimes,sometimes,often,often,often,often,often,often,some,some,often,often,first only,sometimes,sometimes,yes,no,some,many,often,sometimes,often,sometimes,often,sometimes,sometimes,often,sometimes,often,often,sometimes,3,0,1,1,0,0.2857142857,0,0.4,0,0.2,0,0.1666666667,0.4,0.2,2.2222222222
2010,480,5120000035,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,somewhat,somewhat,mastered,mastered,mastered,somewhat,somewhat,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,rarely,sometimes,rarely,rarely,some,some,rarely,sometimes,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,some,some,sometimes,sometimes,no,sometimes,rarely,yes,sometimes,some,some,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,often,often,often,often,most,most,sometimes,sometimes,sometimes,often,often,often,often,often,most,most,often,often,both,sometimes,sometimes,yes,sometimes,many,many,sometimes,often,often,often,often,often,often,often,often,often,often,often,3,0,1,1,0,1.4285714286,2,1.4,1.2,2,1.2857142857,1.3333333333,2,2,2.4888888889
2010,480,5120000038,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,mastered,mastered,mastered,mastered,somewhat,somewhat,mastered,often,often,often,sometimes,often,often,often,sometimes,often,rarely,rarely,some,some,rarely,rarely,sometimes,rarely,rarely,rarely,rarely,rarely,some,some,sometimes,often,first only,rarely,never,no,no,none,none,rarely,often,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,often,often,sometimes,sometimes,mastered,somewhat,mastered,mastered,mastered,mastered,mastered,sometimes,often,sometimes,sometimes,sometimes,often,sometimes,rarely,sometimes,never,never,some,most,sometimes,rarely,rarely,sometimes,sometimes,rarely,rarely,never,some,some,sometimes,sometimes,first only,rarely,rarely,yes,no,none,many,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,often,often,sometimes,rarely,3,0,1,1,0,1.7142857143,2.8333333333,2,1.2,1,1.2857142857,0.6666666667,1.8,2.4,1.5111111111
2010,480,5120000039,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,none,none,mastered,somewhat,none,none,none,rarely,rarely,never,never,sometimes,never,rarely,never,never,never,never,none,none,rarely,never,never,never,never,never,never,never,some,some,never,rarely,no,never,never,no,no,none,none,rarely,never,never,rarely,sometimes,rarely,rarely,rarely,never,rarely,sometimes,never,somewhat,mastered,mastered,mastered,mastered,somewhat,somewhat,often,often,sometimes,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,rarely,never,some,some,sometimes,sometimes,sometimes,rarely,sometimes,rarely,rarely,sometimes,some,some,often,sometimes,first only,rarely,rarely,yes,no,some,some,sometimes,sometimes,sometimes,often,often,sometimes,often,often,sometimes,often,often,sometimes,3,0,0,1,0,0.4285714286,0.6666666667,0.2,0.2,0,0.4285714286,0.1666666667,1,0.8,1.7111111111
2010,480,5120000043,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,somewhat,somewhat,mastered,mastered,somewhat,somewhat,somewhat,sometimes,often,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,rarely,rarely,rarely,none,some,rarely,rarely,rarely,sometimes,sometimes,sometimes,rarely,rarely,some,some,rarely,sometimes,no,rarely,rarely,sometimes,no,some,some,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,sometimes,often,often,sometimes,sometimes,often,rarely,rarely,some,most,often,sometimes,sometimes,often,often,sometimes,sometimes,sometimes,some,some,often,often,first only,sometimes,sometimes,yes,sometimes,some,many,often,often,often,often,often,often,often,often,often,often,often,often,3,0,1,1,0,1.2857142857,2.1666666667,1.4,0.8,1.6,1,1,2,2,2.2222222222
2010,480,5120000045,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,sometimes,often,often,sometimes,often,often,often,rarely,sometimes,some,most,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,often,sometimes,some,some,often,often,first only,rarely,rarely,yes,no,some,many,often,often,often,often,often,often,often,often,often,often,often,often,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,sometimes,often,often,often,often,sometimes,sometimes,often,sometimes,some,most,often,sometimes,sometimes,often,sometimes,sometimes,sometimes,sometimes,most,most,often,often,first only,often,sometimes,yes,sometimes,many,many,often,often,often,often,often,often,often,often,often,often,sometimes,sometimes,3,0,0,1,0,2,2.6666666667,2.4,1.8,2.2,1.5714285714,1.8333333333,3,3,2.3111111111
2010,480,5120000047,hispanic/latino,male,Developmentally Delayed,ELL,Regular Priced Lunch,somewhat,somewhat,mastered,mastered,somewhat,mastered,somewhat,often,often,sometimes,often,often,sometimes,sometimes,sometimes,often,rarely,sometimes,some,most,sometimes,sometimes,sometimes,never,rarely,never,never,never,some,some,sometimes,sometimes,first only,rarely,rarely,sometimes,no,none,some,rarely,sometimes,rarely,sometimes,often,often,sometimes,often,sometimes,sometimes,sometimes,rarely,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,sometimes,sometimes,rarely,rarely,some,most,sometimes,sometimes,sometimes,rarely,rarely,rarely,rarely,rarely,all,all,sometimes,often,first only,sometimes,rarely,sometimes,no,some,many,sometimes,sometimes,sometimes,sometimes,often,often,often,often,sometimes,often,sometimes,sometimes,3,0,1,1,1,1.4285714286,2.6666666667,2,1.8,0.2,1.2857142857,0.8333333333,2.2,2,1.8888888889
2010,480,5120000050,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,none,none,somewhat,mastered,none,somewhat,somewhat,often,often,sometimes,sometimes,sometimes,often,sometimes,sometimes,sometimes,rarely,rarely,none,some,sometimes,sometimes,sometimes,sometimes,sometimes,rarely,rarely,sometimes,some,some,sometimes,sometimes,no,rarely,rarely,no,no,some,many,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,often,often,sometimes,sometimes,most,most,often,often,often,often,often,often,often,often,most,most,sometimes,sometimes,both,often,sometimes,yes,yes,many,many,sometimes,often,often,often,often,often,often,often,often,often,often,often,3,0,1,1,0,0.7142857143,2.5,1.6,1.4,1.6,1.1428571429,1,2,2,2.5111111111
2010,480,5120000051,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,somewhat,none,mastered,somewhat,somewhat,none,none,never,rarely,never,sometimes,rarely,rarely,never,never,never,never,never,some,none,rarely,never,never,rarely,never,never,never,never,none,none,rarely,never,no,never,never,no,no,none,none,rarely,never,rarely,rarely,sometimes,rarely,rarely,sometimes,rarely,rarely,sometimes,never,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,sometimes,sometimes,often,sometimes,often,often,rarely,never,most,most,often,often,often,sometimes,often,sometimes,sometimes,often,most,most,often,sometimes,first only,rarely,rarely,yes,no,many,many,often,often,sometimes,often,often,often,often,often,often,often,often,often,3,0,1,1,0,0.7142857143,0.8333333333,0,0.4,0.2,0.1428571429,0.1666666667,1.2,1.2,2.2444444444
2010,480,5120000052,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,mastered,somewhat,mastered,mastered,somewhat,somewhat,somewhat,often,often,sometimes,often,often,often,rarely,rarely,sometimes,never,rarely,none,some,never,rarely,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,some,none,never,never,no,rarely,never,sometimes,no,some,many,never,often,often,sometimes,sometimes,sometimes,often,often,often,sometimes,sometimes,sometimes,somewhat,somewhat,mastered,mastered,mastered,somewhat,mastered,often,often,rarely,sometimes,often,sometimes,sometimes,sometimes,rarely,sometimes,never,none,most,sometimes,often,never,sometimes,often,sometimes,sometimes,sometimes,most,none,never,never,first only,never,never,yes,no,some,many,rarely,often,often,sometimes,often,sometimes,often,often,often,often,often,often,3,0,0,1,0,1.4285714286,2.8333333333,1,0.6,2,0.2857142857,1.1666666667,2.4,2.4,1.6888888889
2010,480,5120000053,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,somewhat,somewhat,mastered,mastered,somewhat,somewhat,somewhat,sometimes,often,sometimes,sometimes,sometimes,often,often,sometimes,often,never,rarely,none,most,rarely,sometimes,rarely,often,often,sometimes,sometimes,sometimes,none,none,sometimes,often,no,never,never,yes,no,none,many,rarely,sometimes,often,often,sometimes,often,often,sometimes,sometimes,often,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,sometimes,often,sometimes,rarely,some,most,sometimes,sometimes,sometimes,often,often,often,sometimes,often,some,some,sometimes,often,first only,sometimes,sometimes,yes,sometimes,some,many,sometimes,often,often,often,often,often,often,often,often,often,often,often,3,0,1,1,0,1.2857142857,2.3333333333,1.8,1.2,2.4,0.7142857143,1.1666666667,2.8,2.2,2.2444444444
2010,480,5120000055,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,somewhat,somewhat,mastered,mastered,mastered,somewhat,mastered,sometimes,often,sometimes,often,sometimes,sometimes,often,rarely,sometimes,never,rarely,none,some,sometimes,rarely,rarely,often,often,often,sometimes,often,none,none,never,rarely,no,rarely,never,sometimes,no,some,some,rarely,sometimes,often,sometimes,sometimes,sometimes,sometimes,often,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,often,often,often,often,often,often,often,sometimes,often,rarely,rarely,some,most,sometimes,sometimes,sometimes,often,often,often,often,often,all,none,never,never,first only,never,never,yes,no,some,many,often,often,often,sometimes,sometimes,often,often,often,sometimes,often,often,sometimes,3,0,1,1,0,1.5714285714,2.3333333333,1.4,1,2.8,0.2857142857,1,2.2,2.2,1.9555555556
2010,480,5120000056,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,somewhat,none,somewhat,somewhat,none,none,none,rarely,sometimes,rarely,rarely,never,sometimes,never,never,rarely,never,never,none,some,never,rarely,never,sometimes,rarely,rarely,rarely,rarely,none,none,rarely,never,no,never,never,no,no,none,some,never,never,never,never,never,rarely,rarely,rarely,rarely,rarely,never,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,often,often,often,often,most,most,often,often,often,often,often,often,often,often,most,some,often,often,first only,often,sometimes,yes,yes,many,many,often,often,often,often,often,often,often,often,often,often,often,often,3,0,1,1,0,0.4285714286,1.1666666667,0.2,0.4,1.2,0.1428571429,0.1666666667,0.4,1,2.5777777778
2010,480,5120000059,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,mastered,somewhat,mastered,mastered,mastered,none,mastered,often,often,sometimes,often,sometimes,often,sometimes,never,often,never,never,none,most,rarely,rarely,rarely,often,sometimes,sometimes,rarely,sometimes,none,none,sometimes,rarely,no,rarely,never,yes,no,none,many,never,rarely,often,sometimes,sometimes,sometimes,often,often,sometimes,often,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,somewhat,somewhat,often,often,sometimes,often,often,often,sometimes,often,often,never,never,some,most,rarely,rarely,sometimes,often,often,often,sometimes,often,some,some,often,often,first only,never,never,no,no,none,many,rarely,often,often,sometimes,sometimes,often,sometimes,often,sometimes,sometimes,often,sometimes,3,0,1,1,0,1.5714285714,2.6666666667,1,1,2,0.5714285714,0.8333333333,2.4,2.4,1.7777777778
2010,480,5120000061,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,mastered,somewhat,somewhat,mastered,somewhat,somewhat,somewhat,often,sometimes,sometimes,never,sometimes,sometimes,rarely,rarely,often,never,rarely,none,some,never,never,never,rarely,rarely,never,never,never,some,none,rarely,sometimes,first only,sometimes,never,sometimes,no,some,some,never,sometimes,rarely,sometimes,often,sometimes,often,sometimes,sometimes,often,often,sometimes,somewhat,mastered,mastered,mastered,mastered,mastered,mastered,often,often,rarely,rarely,often,sometimes,sometimes,often,rarely,sometimes,sometimes,some,most,sometimes,sometimes,sometimes,sometimes,often,rarely,sometimes,rarely,some,none,never,never,first only,never,never,yes,sometimes,some,many,sometimes,often,sometimes,often,often,often,often,often,often,often,often,often,3,0,0,1,0,1.2857142857,1.8333333333,1.2,0.2,0.4,1,0.8333333333,2.2,2.4,1.8444444444
2010,480,5120000064,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,none,none,mastered,somewhat,none,none,none,sometimes,sometimes,rarely,never,rarely,rarely,rarely,never,never,never,never,none,none,rarely,never,rarely,rarely,rarely,never,never,never,some,some,rarely,sometimes,no,never,never,no,no,some,none,rarely,never,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,rarely,sometimes,sometimes,rarely,mastered,mastered,mastered,mastered,mastered,mastered,somewhat,often,often,often,sometimes,often,often,sometimes,sometimes,often,often,never,some,most,sometimes,sometimes,often,often,often,sometimes,sometimes,sometimes,most,some,often,sometimes,first only,rarely,rarely,yes,sometimes,many,many,often,sometimes,often,often,often,often,often,often,often,often,often,sometimes,3,0,1,1,0,0.4285714286,1.1666666667,0.2,0.4,0.4,0.7142857143,0.3333333333,1.8,1.6,2.1555555556
2010,480,5120000067,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,mastered,mastered,mastered,mastered,mastered,mastered,somewhat,often,often,often,often,often,often,often,sometimes,sometimes,never,sometimes,none,most,rarely,rarely,rarely,often,often,often,sometimes,sometimes,some,some,often,often,first only,rarely,never,sometimes,no,none,many,rarely,rarely,often,often,often,often,often,often,often,often,often,often,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,sometimes,often,often,sometimes,some,most,sometimes,sometimes,sometimes,often,often,often,sometimes,often,most,some,often,often,both,often,sometimes,yes,sometimes,some,many,sometimes,often,often,often,often,often,often,often,often,often,often,often,3,0,0,1,0,1.8571428571,3,1.8,1,2.6,1.4285714286,0.8333333333,3,3,2.3777777778
2010,480,5120000070,hispanic/latino,male,Developmentally Delayed,ELL,Regular Priced Lunch,somewhat,somewhat,mastered,mastered,mastered,mastered,somewhat,often,often,sometimes,often,often,often,often,rarely,sometimes,never,never,none,most,never,never,never,sometimes,often,often,sometimes,sometimes,none,none,sometimes,often,no,never,never,sometimes,no,none,some,rarely,rarely,often,often,often,often,often,sometimes,sometimes,often,sometimes,sometimes,mastered,somewhat,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,sometimes,rarely,sometimes,rarely,never,some,most,rarely,rarely,sometimes,sometimes,often,often,sometimes,often,none,none,sometimes,often,no,sometimes,rarely,yes,sometimes,some,many,sometimes,sometimes,often,often,often,often,often,often,often,often,often,often,3,0,1,1,1,1.5714285714,2.8333333333,1.2,0.4,2.4,0.7142857143,0.6666666667,3,2.2,1.9333333333
2010,480,5120000072,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,none,none,somewhat,somewhat,none,none,somewhat,rarely,rarely,rarely,sometimes,rarely,rarely,rarely,never,sometimes,never,never,none,none,never,never,rarely,never,rarely,never,never,never,none,none,rarely,rarely,no,never,never,no,no,none,none,never,sometimes,sometimes,sometimes,sometimes,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,never,somewhat,mastered,mastered,mastered,somewhat,somewhat,mastered,often,often,often,often,often,often,sometimes,sometimes,sometimes,sometimes,sometimes,some,most,often,sometimes,often,sometimes,often,sometimes,rarely,sometimes,some,some,often,often,first only,sometimes,sometimes,yes,yes,some,many,often,sometimes,often,sometimes,often,sometimes,sometimes,sometimes,sometimes,often,sometimes,sometimes,3,0,1,1,0,0.4285714286,1.1666666667,0.6,0.2,0.2,0.2857142857,0.3333333333,1.8,1.6,2
2010,480,5120000073,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,mastered,somewhat,mastered,mastered,somewhat,somewhat,somewhat,sometimes,often,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,rarely,rarely,rarely,none,some,rarely,rarely,sometimes,rarely,rarely,rarely,rarely,rarely,some,some,sometimes,sometimes,no,rarely,rarely,yes,no,some,some,rarely,sometimes,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,sometimes,often,often,sometimes,most,most,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,most,most,often,often,both,often,often,yes,yes,many,many,sometimes,often,often,often,often,often,often,often,often,often,often,often,3,0,0,1,0,1.4285714286,2.1666666667,1.4,1,1,1.1428571429,1.1666666667,1.8,2,2.3777777778
2010,480,5120000075,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,mastered,mastered,mastered,mastered,mastered,none,somewhat,often,often,sometimes,often,sometimes,sometimes,sometimes,never,sometimes,never,never,none,most,rarely,rarely,rarely,often,often,sometimes,sometimes,sometimes,none,none,often,rarely,first only,rarely,rarely,no,no,none,many,never,rarely,often,often,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,somewhat,somewhat,often,often,sometimes,often,often,often,sometimes,often,often,often,never,some,most,often,sometimes,sometimes,often,often,often,often,often,some,some,often,often,first only,never,never,yes,yes,none,many,sometimes,often,often,often,sometimes,often,often,often,often,often,often,often,3,0,0,1,0,1.5714285714,2.5,0.8,1,2.4,1,0.5,2.4,2,2.1555555556
2010,480,5120000076,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,none,somewhat,somewhat,somewhat,none,none,none,rarely,rarely,sometimes,rarely,sometimes,never,rarely,never,never,never,never,some,some,rarely,never,rarely,rarely,never,never,never,never,some,some,rarely,rarely,no,never,never,no,no,some,none,rarely,never,never,sometimes,sometimes,sometimes,rarely,sometimes,rarely,sometimes,often,rarely,mastered,mastered,mastered,mastered,mastered,mastered,mastered,sometimes,often,sometimes,often,often,often,sometimes,often,sometimes,often,sometimes,most,most,often,often,often,often,sometimes,sometimes,sometimes,rarely,most,most,often,often,first only,sometimes,rarely,yes,yes,many,many,often,often,sometimes,often,often,often,often,often,often,often,often,often,3,0,0,1,0,0.4285714286,1.1666666667,0.2,0.8,0.2,0.5714285714,0.3333333333,1.4,1.8,2.3555555556
2010,480,5120000077,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,somewhat,none,somewhat,somewhat,somewhat,none,none,sometimes,sometimes,rarely,never,sometimes,rarely,rarely,never,never,never,never,none,some,rarely,never,never,never,rarely,never,never,never,none,none,sometimes,never,no,never,never,no,no,none,some,never,never,never,rarely,sometimes,sometimes,sometimes,rarely,sometimes,rarely,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,often,often,often,often,sometimes,often,often,often,often,sometimes,sometimes,most,most,often,often,often,often,often,sometimes,sometimes,sometimes,some,some,often,often,first only,sometimes,sometimes,yes,sometimes,some,many,sometimes,often,often,often,often,often,often,often,often,often,often,often,3,0,1,1,0,0.5714285714,1.3333333333,0.2,0.4,0.2,0.2857142857,0.1666666667,1.4,1.6,2.3333333333
2010,480,5120000078,hispanic/latino,male,NO IEP - Regular Education,English Speaking,Regular Priced Lunch,somewhat,none,somewhat,somewhat,somewhat,none,somewhat,rarely,sometimes,never,never,rarely,rarely,never,never,sometimes,never,never,none,some,never,never,never,sometimes,sometimes,sometimes,rarely,sometimes,none,none,never,never,no,never,never,yes,no,none,some,never,never,rarely,sometimes,sometimes,rarely,sometimes,sometimes,rarely,sometimes,rarely,rarely,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,often,often,sometimes,often,often,often,often,often,often,sometimes,sometimes,most,most,often,often,often,often,often,sometimes,often,,most,most,often,often,first only,sometimes,sometimes,yes,yes,some,many,often,often,often,often,often,often,often,often,often,often,often,often,,0,1,1,0,0.7142857143,0.8333333333,0.4,0.2,1.8,0,0.5,1.6,1.4,2.4545454545
2010,480,5120000079,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,somewhat,somewhat,mastered,somewhat,somewhat,somewhat,none,rarely,sometimes,sometimes,rarely,often,sometimes,rarely,never,never,never,never,some,some,rarely,never,rarely,sometimes,sometimes,rarely,rarely,rarely,some,some,sometimes,sometimes,no,never,never,no,no,some,none,sometimes,never,rarely,sometimes,sometimes,sometimes,sometimes,often,sometimes,sometimes,often,rarely,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,sometimes,often,often,often,often,often,often,most,most,often,often,often,often,often,often,often,often,most,most,often,often,first only,sometimes,rarely,yes,yes,many,many,often,often,often,often,often,often,often,often,often,often,often,often,3,0,0,1,0,1,1.8333333333,0.2,0.8,1.4,0.8571428571,0.5,1.8,2.2,2.5555555556
2010,480,5120000084,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,mastered,somewhat,mastered,mastered,mastered,mastered,somewhat,often,often,often,often,often,often,often,rarely,rarely,never,never,none,most,rarely,rarely,rarely,often,often,often,often,often,some,some,often,often,first only,rarely,rarely,sometimes,no,none,many,rarely,rarely,often,often,often,often,often,often,often,often,often,often,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,sometimes,often,sometimes,rarely,some,most,sometimes,sometimes,sometimes,often,often,often,often,sometimes,most,most,often,often,both,sometimes,sometimes,yes,sometimes,some,many,sometimes,often,often,often,often,often,often,often,often,often,often,often,3,0,0,1,0,1.7142857143,3,1,1,3,1.5714285714,0.8333333333,3,3,2.3333333333
2010,480,5120000085,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,mastered,somewhat,mastered,mastered,mastered,none,mastered,often,sometimes,sometimes,often,sometimes,sometimes,sometimes,never,sometimes,never,never,none,some,rarely,rarely,rarely,often,often,sometimes,sometimes,sometimes,none,none,sometimes,sometimes,no,rarely,never,yes,no,none,some,never,rarely,often,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,somewhat,somewhat,often,often,sometimes,often,sometimes,sometimes,sometimes,sometimes,often,often,never,none,most,sometimes,sometimes,sometimes,often,often,often,often,often,some,some,often,often,first only,never,never,yes,no,none,some,often,sometimes,often,sometimes,sometimes,often,sometimes,often,sometimes,sometimes,often,often,3,0,0,1,0,1.5714285714,2.3333333333,0.8,0.8,2.4,0.7142857143,0.6666666667,2.2,2,1.9333333333
2010,480,5120000086,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,somewhat,somewhat,mastered,mastered,somewhat,somewhat,none,rarely,sometimes,sometimes,rarely,often,sometimes,rarely,rarely,rarely,never,never,some,some,rarely,rarely,never,sometimes,rarely,rarely,never,,some,some,rarely,rarely,no,never,never,no,no,some,some,rarely,never,rarely,sometimes,sometimes,sometimes,often,sometimes,sometimes,often,often,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,often,often,often,sometimes,some,most,often,often,often,often,often,often,often,sometimes,all,most,often,often,first only,sometimes,sometimes,yes,yes,many,many,often,often,sometimes,often,often,often,often,often,often,often,often,often,3,0,0,1,0,1.1428571429,1.8333333333,0.6,0.8,1,0.5714285714,0.5,2,2.4,2.5111111111
2010,480,5120000088,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,somewhat,somewhat,mastered,mastered,somewhat,none,somewhat,sometimes,sometimes,sometimes,often,rarely,rarely,sometimes,sometimes,rarely,rarely,never,some,some,sometimes,rarely,sometimes,often,often,sometimes,sometimes,sometimes,some,some,sometimes,sometimes,first only,sometimes,rarely,yes,no,some,some,sometimes,rarely,often,sometimes,sometimes,often,rarely,sometimes,sometimes,often,sometimes,rarely,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,often,often,often,often,often,often,often,sometimes,sometimes,sometimes,sometimes,some,most,often,often,often,often,often,often,often,sometimes,most,some,often,often,first only,sometimes,sometimes,yes,yes,many,many,often,often,often,sometimes,often,often,sometimes,often,often,often,often,often,3,0,0,1,0,1.1428571429,1.8333333333,1.2,1.4,2.4,1.4285714286,1.1666666667,2.2,2,2.3555555556
2010,480,5120000094,hispanic/latino,female,NO IEP - Regular Education,ELL,Regular Priced Lunch,mastered,somewhat,mastered,mastered,somewhat,none,somewhat,sometimes,sometimes,sometimes,often,sometimes,sometimes,rarely,never,often,never,never,none,most,never,never,rarely,sometimes,sometimes,sometimes,rarely,rarely,none,none,sometimes,rarely,first only,rarely,never,yes,no,none,some,rarely,rarely,often,sometimes,sometimes,often,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,somewhat,somewhat,often,often,sometimes,often,often,often,sometimes,often,often,often,never,some,most,sometimes,sometimes,sometimes,often,often,often,sometimes,often,some,some,often,often,first only,never,never,yes,yes,none,many,rarely,sometimes,often,often,often,often,often,often,often,often,often,often,3,0,0,1,0,1.2857142857,2.1666666667,0.8,0.6,1.6,0.7142857143,0.8333333333,2.4,2,2.0888888889
